date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze
2019-12-30,,,,,,,,,,,64.51612903225806,
2019-12-31,,,,,,,,,,,54.28571428571429,
2020-01-01,,,,,,,,,,,35.13513513513513,
2020-01-02,,,,,,,,,,,54.05405405405405,
2020-01-03,,,,,,,,,,,58.33333333333333,
2020-01-04,,,,,,,,,,,69.23076923076923,
2020-01-05,,,,,,,,,,,89.47368421052632,
2020-01-06,,,,,,,,,,,70.96774193548387,
2020-01-07,,,,,,,,,,,65.71428571428571,
2020-01-08,,,,,,,,,,,62.16216216216216,
2020-01-09,,,,,,,,,,,64.86486486486487,
2020-01-10,,,,,,,,,,,69.44444444444444,
2020-01-11,,,,,,,,,,,80.76923076923077,
2020-01-12,,,,,,,,,,,89.47368421052632,
2020-01-13,100.0,100.0,100.0,,,,,,,,83.87096774193549,
2020-01-14,104.24,101.56,103.91,,,,,,,,80.0,
2020-01-15,100.77,96.2,98.65,,,,,,,,78.37837837837839,
2020-01-16,102.6,90.65,92.05,,,,,,,,83.78378378378379,
2020-01-17,106.42,94.28,107.4,,,,,,,,88.88888888888889,
2020-01-18,87.23,86.9,95.08,,,,,,,,92.3076923076923,
2020-01-19,98.47,96.54,96.7,,,,,,,,89.47368421052632,
2020-01-20,105.84,106.43,101.03,,,,,,,,90.3225806451613,
2020-01-21,110.45,107.95,106.47,,,,,,,,94.28571428571429,
2020-01-22,108.99,106.53,98.18,,,,,,,,89.1891891891892,
2020-01-23,111.37,100.54,104.38,,,,,,,,89.1891891891892,
2020-01-24,107.68,99.94,112.0,,,,,,,,94.44444444444446,
2020-01-25,87.12,95.21,95.5,,,,,,,,88.46153846153845,
2020-01-26,81.78,84.97,80.78,,,,,,,,94.73684210526316,
2020-01-27,100.64,100.23,91.42,,,,,,,,58.06451612903226,
2020-01-28,103.45,101.02,98.18,,,,,,,,100.0,
2020-01-29,105.39,101.47,99.04,,,,,,,,100.0,
2020-01-30,111.26,105.62,101.94,,,,,,,,105.4054054054054,
2020-01-31,117.52,106.83,110.17,,,,,,,,105.55555555555554,
2020-02-01,91.46,91.41,90.51,,,,,,,,100.0,
2020-02-02,99.97,98.59,93.45,,,,,,,,100.0,
2020-02-03,102.96,99.05,98.04,,,,,,,,129.03225806451613,
2020-02-04,106.96,101.34,102.11,,,,,,,,105.71428571428571,
2020-02-05,111.22,99.08,100.49,,,,,,,,102.7027027027027,
2020-02-06,111.06,95.84,87.3,,,,,,,,110.8108108108108,
2020-02-07,110.1,98.24,102.61,,,,,,,,125.0,
2020-02-08,81.53,69.92,62.5,,,,,,,,96.15384615384616,
2020-02-09,119.58,102.6,91.27,,,,,,,,105.26315789473684,
2020-02-10,114.21,111.57,104.23,,,,,,,,132.25806451612902,
2020-02-11,113.88,106.11,105.23,,,,,,,,120.0,
2020-02-12,113.04,104.55,107.35,,,,,,,,121.62162162162161,
2020-02-13,123.87,112.73,121.86,,,,,,,,124.32432432432432,
2020-02-14,131.84,122.36,139.71,,,,,,,,122.22222222222223,
2020-02-15,103.04,109.0,114.06,,106.0,109.0,125.0,114.0,102.0,99.0,115.38461538461539,
2020-02-16,108.47,113.43,107.75,,102.0,113.0,157.0,108.0,100.0,99.0,115.78947368421052,
2020-02-17,112.88,116.56,109.23,,99.0,106.0,106.0,106.0,109.0,99.0,129.03225806451613,
2020-02-18,119.24,121.88,115.01,,103.0,104.0,99.0,105.0,107.0,99.0,125.71428571428571,
2020-02-19,118.95,116.25,115.37,,102.0,103.0,111.0,107.0,104.0,99.0,127.02702702702703,
2020-02-20,123.19,117.16,120.11,,107.0,109.0,123.0,108.0,105.0,98.0,124.32432432432432,
2020-02-21,130.89,120.89,134.88,,110.0,107.0,114.0,108.0,109.0,98.0,119.44444444444444,
2020-02-22,101.23,104.99,110.66,,107.0,111.0,134.0,113.0,102.0,100.0,115.38461538461539,
2020-02-23,106.61,113.13,105.36,,99.0,109.0,106.0,102.0,98.0,100.0,110.52631578947368,
2020-02-24,114.31,121.87,112.12,,101.0,106.0,115.0,106.0,108.0,99.0,129.03225806451613,
2020-02-25,115.11,117.25,113.08,,103.0,102.0,103.0,112.0,107.0,99.0,131.42857142857142,
2020-02-26,116.27,114.78,117.7,,102.0,103.0,107.0,105.0,103.0,100.0,118.91891891891892,
2020-02-27,123.2,122.11,124.86,,111.0,109.0,125.0,109.0,105.0,99.0,118.91891891891892,
2020-02-28,130.95,123.17,143.47,,114.0,110.0,115.0,109.0,109.0,98.0,116.66666666666666,
2020-02-29,108.83,114.96,154.63,,121.0,120.0,215.0,134.0,100.0,98.0,107.6923076923077,
2020-03-01,106.23,113.51,100.17,,98.0,105.0,109.0,106.0,99.0,99.0,121.05263157894736,108.0
2020-03-02,110.4,113.18,103.45,121.0,99.0,109.0,100.0,105.0,106.0,100.0,132.25806451612902,97.0
2020-03-03,108.68,103.42,97.11,109.00000000000001,97.0,109.0,80.0,104.0,106.0,101.0,137.1428571428571,91.0
2020-03-04,110.73,102.87,94.63,106.0,95.0,110.0,76.0,99.0,102.0,102.0,121.62162162162161,106.0
2020-03-05,115.05,108.35,112.1,105.0,96.0,104.0,80.0,102.0,104.0,103.0,132.43243243243242,94.0
2020-03-06,122.89,114.47,131.64,107.0,109.0,116.0,103.0,103.0,108.0,100.0,108.33333333333333,89.0
2020-03-07,94.03,95.87,102.99,108.0,103.0,111.0,130.0,113.0,100.0,101.0,103.84615384615384,94.0
2020-03-08,101.07,101.04,93.43,109.00000000000001,93.0,106.0,92.0,96.0,100.0,101.0,100.0,103.0
2020-03-09,103.08,99.24,97.75,107.0,93.0,109.0,82.0,107.0,105.0,102.0,132.25806451612902,103.0
2020-03-10,105.99,100.12,101.63,98.0,98.0,110.0,85.0,97.0,106.0,102.0,114.28571428571428,102.0
2020-03-11,107.69,98.58,102.9,99.0,98.0,107.0,90.0,97.0,102.0,101.0,110.8108108108108,100.0
2020-03-12,109.83,95.98,100.87,100.0,100.0,112.0,107.0,98.0,100.0,102.0,113.51351351351352,100.0
2020-03-13,103.22,82.59,93.68,92.0,98.0,112.0,98.0,96.0,101.0,103.0,108.33333333333333,89.0
2020-03-14,76.9,65.33,74.61,72.0,81.0,102.0,67.0,79.0,96.0,106.0,80.76923076923077,78.0
2020-03-15,82.16,68.29,67.04,75.0,77.0,110.0,62.0,73.0,96.0,104.0,84.21052631578948,92.0
2020-03-16,83.9,64.88,66.33,66.0,75.0,118.0,61.0,76.0,89.0,110.0,112.90322580645162,85.0
2020-03-17,84.16,61.81,64.7,61.0,72.0,120.0,63.0,68.0,80.0,112.0,91.42857142857143,85.0
2020-03-18,83.8,60.58,62.98,56.99999999999999,64.0,114.0,64.0,62.0,72.0,115.0,89.1891891891892,82.0
2020-03-19,87.23,61.08,62.69,54.0,61.0,106.0,73.0,59.0,70.0,116.0,83.78378378378379,72.0
2020-03-20,81.16,57.33,67.05,56.99999999999999,57.0,94.0,62.0,57.0,70.0,117.0,83.33333333333334,63.0
2020-03-21,61.55,45.24,49.94,47.0,53.0,88.0,66.0,58.0,83.0,111.0,69.23076923076923,61.0
2020-03-22,69.82,40.05,46.16,45.0,50.0,89.0,54.0,48.0,83.0,108.0,68.42105263157895,81.0
2020-03-23,64.62,33.71,42.02,28.999999999999996,43.0,84.0,51.0,43.0,58.0,121.0,83.87096774193549,67.0
2020-03-24,63.54,29.89,39.98,23.0,34.0,73.0,41.0,34.0,48.0,127.0,62.857142857142875,57.0
2020-03-25,59.29,25.98,36.91,20.0,30.0,64.0,37.0,30.0,44.0,129.0,62.16216216216216,65.0
2020-03-26,63.54,26.31,40.51,18.0,30.0,71.0,47.0,29.0,42.0,130.0,54.05405405405405,50.0
2020-03-27,51.6,23.56,38.85,18.0,29.0,70.0,49.0,28.0,43.0,131.0,55.55555555555556,47.0
2020-03-28,39.13,19.36,31.22,18.0,28.0,67.0,48.0,30.0,56.0,120.0,50.0,43.99999999999999
2020-03-29,54.38,24.68,35.65,19.0,29.0,65.0,45.0,26.0,56.0,117.0,52.63157894736842,54.0
2020-03-30,56.55,23.53,38.36,16.0,26.0,60.0,42.0,24.0,38.0,130.0,58.06451612903226,61.0
2020-03-31,55.14,22.19,35.5,14.000000000000002,27.0,62.0,40.0,23.0,36.0,131.0,51.42857142857143,57.0
2020-04-01,55.91,21.63,34.24,13.0,25.0,59.0,37.0,23.0,34.0,133.0,48.64864864864865,53.0
2020-04-02,57.53,21.86,36.44,13.0,24.0,59.0,34.0,22.0,34.0,134.0,54.05405405405405,50.0
2020-04-03,47.37,19.51,36.82,13.0,23.0,66.0,35.0,23.0,36.0,136.0,50.0,42.00000000000001
2020-04-04,38.55,18.02,34.82,14.000000000000002,26.0,70.0,41.0,26.0,51.0,122.0,50.0,28.0
2020-04-05,56.56,22.76,38.21,17.0,27.0,70.0,42.0,23.0,52.0,117.0,57.894736842105274,49.0
2020-04-06,57.1,21.86,37.35,14.000000000000002,26.0,63.0,42.0,23.0,36.0,130.0,58.06451612903226,55.0
2020-04-07,58.91,21.07,36.57,13.0,25.0,63.0,34.0,22.0,34.0,132.0,54.28571428571429,51.0
2020-04-08,62.47,21.69,39.51,12.0,25.0,62.0,34.0,22.0,34.0,133.0,51.35135135135135,41.0
2020-04-09,34.29,16.65,29.6,11.0,28.0,74.0,41.0,22.0,33.0,132.0,54.05405405405405,50.0
2020-04-10,41.1,17.46,38.02,10.0,14.0,48.0,28.0,12.0,15.0,144.0,30.555555555555557,26.0
2020-04-11,29.2,14.46,32.22,14.000000000000002,25.0,72.0,43.0,24.0,48.0,122.0,53.84615384615384,39.0
2020-04-12,34.71,17.02,35.28,12.0,21.0,54.0,43.0,21.0,47.0,119.0,57.894736842105274,27.0
2020-04-13,57.97,22.97,41.93,13.0,22.0,58.0,43.0,13.0,15.0,135.0,38.70967741935484,42.00000000000001
2020-04-14,61.87,23.58,43.71,13.0,26.0,63.0,38.0,21.0,35.0,132.0,51.42857142857143,51.0
2020-04-15,62.03,23.18,42.82,14.000000000000002,26.0,61.0,43.0,23.0,34.0,132.0,51.35135135135135,71.0
2020-04-16,65.12,24.05,46.2,13.0,25.0,68.0,44.0,23.0,35.0,133.0,51.35135135135135,50.0
2020-04-17,55.81,23.12,48.41,14.000000000000002,25.0,71.0,46.0,24.0,37.0,134.0,55.55555555555556,53.0
2020-04-18,40.98,19.08,36.98,16.0,28.0,74.0,49.0,28.0,56.0,120.0,53.84615384615384,28.0
2020-04-19,58.92,23.48,39.63,15.0,27.0,71.0,43.0,23.0,55.0,117.0,57.894736842105274,38.0
2020-04-20,62.16,24.19,44.32,14.000000000000002,26.0,66.0,41.0,23.0,36.0,130.0,58.06451612903226,48.0
2020-04-21,64.49,24.43,44.98,13.0,27.0,68.0,42.0,23.0,36.0,131.0,54.28571428571429,51.0
2020-04-22,65.49,24.04,44.64,15.0,26.0,65.0,41.0,23.0,36.0,131.0,54.05405405405405,59.0
2020-04-23,69.89,25.13,48.02,15.0,27.0,68.0,49.0,24.0,37.0,132.0,54.05405405405405,50.0
2020-04-24,55.24,23.17,46.76,15.0,26.0,70.0,44.0,24.0,39.0,133.0,58.33333333333333,47.0
2020-04-25,46.62,20.44,38.43,18.0,27.0,71.0,52.0,25.0,51.0,120.0,53.84615384615384,50.0
2020-04-26,60.67,23.83,39.36,17.0,29.0,74.0,42.0,24.0,57.0,116.0,63.15789473684211,54.0
2020-04-27,62.76,24.76,40.5,15.0,26.0,65.0,38.0,22.0,37.0,130.0,61.29032258064516,55.0
2020-04-28,65.43,25.39,43.07,14.000000000000002,28.0,66.0,38.0,23.0,39.0,131.0,57.14285714285715,68.0
2020-04-29,61.52,22.66,33.88,15.0,27.0,65.0,41.0,24.0,37.0,131.0,56.75675675675675,59.0
2020-04-30,69.21,24.93,42.0,14.000000000000002,24.0,58.0,30.0,24.0,36.0,134.0,54.05405405405405,50.0
2020-05-01,66.12,25.65,46.91,17.0,28.0,71.0,43.0,26.0,41.0,131.0,61.11111111111111,53.0
2020-05-02,52.98,23.28,40.81,21.0,31.0,75.0,47.0,32.0,59.0,117.0,61.53846153846154,43.99999999999999
2020-05-03,65.59,27.15,41.79,23.0,32.0,72.0,50.0,29.0,61.0,114.0,68.42105263157895,59.0
2020-05-04,67.16,27.06,41.59,17.0,29.0,65.0,45.0,26.0,40.0,128.0,67.74193548387098,61.0
2020-05-05,70.34,29.49,45.42,16.0,29.0,65.0,40.0,25.0,40.0,130.0,60.0,57.0
2020-05-06,71.94,28.09,44.69,17.0,30.0,66.0,46.0,26.0,39.0,130.0,59.45945945945946,65.0
2020-05-07,78.6,30.91,49.4,19.0,30.0,66.0,51.0,27.0,40.0,129.0,56.75675675675675,61.0
2020-05-08,81.09,32.79,57.96,23.0,30.0,70.0,51.0,28.0,43.0,129.0,66.66666666666667,58.0
2020-05-09,57.23,26.37,40.91,26.0,35.0,76.0,57.0,37.0,63.0,114.0,69.23076923076923,56.0
2020-05-10,69.44,30.77,44.04,25.0,34.0,70.0,48.0,33.0,66.0,110.0,68.42105263157895,59.0
2020-05-11,,,,19.0,31.0,63.0,49.0,27.0,42.0,127.0,70.96774193548387,67.0
2020-05-12,,,,19.0,32.0,65.0,45.0,28.0,43.0,128.0,68.57142857142857,68.0
2020-05-13,74.75,29.92,42.25,19.0,31.0,63.0,47.0,28.0,41.0,129.0,64.86486486486487,59.0
2020-05-14,81.37,31.02,45.44,18.0,30.0,65.0,40.0,28.0,42.0,130.0,64.86486486486487,61.0
2020-05-15,84.66,34.67,57.33,22.0,31.0,65.0,34.0,30.0,44.0,130.0,72.22222222222223,47.0
2020-05-16,68.49,30.99,48.7,28.999999999999996,40.0,76.0,55.0,41.0,65.0,114.0,69.23076923076923,50.0
2020-05-17,76.26,33.54,45.81,28.999999999999996,42.0,71.0,53.0,39.0,68.0,111.0,73.6842105263158,65.0
2020-05-18,79.82,34.75,49.7,23.0,35.0,65.0,46.0,30.0,44.0,125.0,77.41935483870968,67.0
2020-05-19,83.2,35.4,51.26,22.0,37.0,67.0,47.0,29.0,45.0,126.0,74.28571428571429,50.0
2020-05-20,82.42,34.5,47.22,23.0,37.0,67.0,50.0,30.0,44.0,126.0,70.27027027027027,82.0
2020-05-21,84.59,34.11,48.65,22.0,35.0,67.0,43.0,30.0,43.0,128.0,64.86486486486487,67.0
2020-05-22,90.63,37.65,59.17,24.0,35.0,72.0,39.0,30.0,46.0,129.0,66.66666666666667,64.0
2020-05-23,68.54,31.33,43.8,30.0,43.0,78.0,47.0,40.0,68.0,114.0,73.07692307692308,57.0
2020-05-24,79.54,35.41,43.8,26.0,41.0,73.0,40.0,34.0,67.0,112.0,68.42105263157895,90.0
2020-05-25,81.13,36.96,45.96,24.0,32.0,58.0,30.0,29.0,44.0,127.0,87.09677419354838,66.0
2020-05-26,87.25,39.71,52.43,24.0,38.0,71.0,41.0,31.0,46.0,127.0,82.85714285714286,58.0
2020-05-27,91.12,41.52,55.68,27.0,38.0,69.0,50.0,32.0,46.0,126.0,83.78378378378379,74.0
2020-05-28,94.73,39.99,52.33,27.0,41.0,73.0,63.0,35.0,48.0,125.0,86.48648648648648,50.0
2020-05-29,102.08,44.79,72.6,30.0,37.0,68.0,41.0,34.0,49.0,127.0,88.88888888888889,62.0
2020-05-30,79.34,38.62,55.06,35.0,49.0,79.0,78.0,49.0,72.0,110.0,80.76923076923077,53.0
2020-05-31,86.23,42.65,52.77,34.0,48.0,74.0,61.0,45.0,73.0,109.0,78.94736842105264,64.0
2020-06-01,87.43,41.07,50.14,31.0,44.0,67.0,57.0,36.0,51.0,122.0,96.7741935483871,72.0
2020-06-02,91.4,43.36,55.25,28.999999999999996,41.0,63.0,40.0,35.0,50.0,125.0,88.57142857142858,94.0
2020-06-03,94.65,43.1,55.52,30.0,43.0,64.0,50.0,36.0,49.0,124.0,86.48648648648648,82.0
2020-06-04,105.69,46.82,60.96,31.0,45.0,67.0,55.0,37.0,51.0,123.0,83.78378378378379,72.0
2020-06-05,109.06,52.52,80.16,36.0,48.0,70.0,58.0,40.0,51.0,121.0,100.0,81.0
2020-06-06,81.75,42.01,58.15,39.0,57.0,74.0,74.0,61.0,71.0,107.0,88.46153846153845,49.0
2020-06-07,76.77,37.73,49.94,27.0,53.0,65.0,44.0,48.0,72.0,107.0,84.21052631578948,50.0
2020-06-08,89.72,45.16,52.99,28.000000000000004,44.0,65.0,54.0,25.0,22.0,122.0,45.16129032258065,116.0
2020-06-09,91.51,43.48,50.88,30.0,43.0,68.0,44.0,35.0,51.0,123.0,85.71428571428572,58.0
2020-06-10,95.17,46.69,60.01,31.0,40.0,58.0,34.0,35.0,50.0,126.0,81.08108108108108,68.0
2020-06-11,102.57,47.9,59.21,34.0,48.0,70.0,63.0,40.0,52.0,122.0,,63.0
2020-06-12,107.59,55.15,82.75,36.0,47.0,67.0,45.0,41.0,54.0,123.0,,81.0
2020-06-13,86.13,47.14,65.08,43.0,61.0,81.0,74.0,60.0,84.0,108.0,76.92307692307692,96.0
2020-06-14,91.89,47.13,58.28,42.0,59.0,79.0,64.0,54.0,83.0,107.0,78.94736842105264,66.0
2020-06-15,95.19,49.54,60.93,36.0,47.0,68.0,59.0,40.0,53.0,120.0,90.3225806451613,70.0
2020-06-16,97.88,48.45,58.07,33.0,49.0,69.0,55.0,40.0,54.0,121.0,85.71428571428572,69.0
2020-06-17,98.95,50.12,61.46,36.0,47.0,66.0,44.0,40.0,52.0,123.0,83.78378378378379,83.0
2020-06-18,109.19,53.84,68.89,37.0,52.0,71.0,63.0,42.0,54.0,121.0,81.08108108108108,79.0
2020-06-19,116.61,61.41,89.96,44.0,55.0,74.0,61.0,46.0,55.0,120.0,88.88888888888889,95.0
2020-06-20,85.96,49.16,67.11,48.0,66.0,80.0,86.0,66.0,86.0,106.0,80.76923076923077,75.0
2020-06-21,93.23,49.83,58.47,39.0,59.0,78.0,55.0,53.0,85.0,107.0,73.6842105263158,85.0
2020-06-22,98.26,52.78,61.91,37.0,48.0,69.0,52.0,41.0,53.0,120.0,87.09677419354838,91.0
2020-06-23,101.84,53.32,64.91,36.0,51.0,69.0,51.0,41.0,54.0,121.0,82.85714285714286,75.0
2020-06-24,105.86,55.27,69.49,37.0,51.0,69.0,53.0,43.0,53.0,121.0,81.08108108108108,82.0
2020-06-25,114.21,58.72,72.67,39.0,55.0,72.0,67.0,45.0,54.0,119.0,83.78378378378379,79.0
2020-06-26,118.2,64.29,90.87,43.0,57.0,75.0,64.0,48.0,57.0,119.0,86.11111111111111,81.0
2020-06-27,94.41,54.31,73.11,47.0,66.0,82.0,72.0,62.0,82.0,107.0,76.92307692307692,64.0
2020-06-28,99.26,54.41,60.23,43.0,61.0,79.0,61.0,56.0,85.0,106.0,78.94736842105264,86.0
2020-06-29,102.18,55.78,65.71,36.0,50.0,69.0,51.0,41.0,54.0,120.0,87.09677419354838,85.0
2020-06-30,107.22,58.25,71.02,38.0,54.0,67.0,54.0,43.0,56.0,119.0,80.0,97.0
2020-07-01,110.23,59.71,73.69,40.0,54.0,66.0,60.0,44.0,55.0,119.0,78.37837837837839,92.0
2020-07-02,119.14,62.45,79.83,43.0,57.0,70.0,71.0,46.0,55.0,118.0,75.67567567567568,78.0
2020-07-03,127.61,66.86,96.68,47.0,60.0,72.0,67.0,50.0,57.0,118.0,83.33333333333334,98.0
2020-07-04,103.64,56.92,79.33,51.0,68.0,79.0,78.0,64.0,84.0,106.0,80.76923076923077,85.0
2020-07-05,108.23,60.22,73.31,46.0,66.0,79.0,80.0,63.0,84.0,104.0,84.21052631578948,87.0
2020-07-06,110.28,61.65,74.01,40.0,54.0,69.0,67.0,44.0,53.0,118.0,74.19354838709678,82.0
2020-07-07,112.98,61.27,76.17,40.0,55.0,68.0,54.0,44.0,53.0,120.0,65.71428571428571,83.0
2020-07-08,116.97,62.47,79.74,41.0,56.0,68.0,56.0,45.0,53.0,119.0,67.56756756756758,100.0
2020-07-09,124.24,64.64,82.97,41.0,61.0,74.0,74.0,48.0,54.0,118.0,72.97297297297297,110.0
2020-07-10,122.7,61.67,89.73,45.0,61.0,72.0,63.0,50.0,56.0,118.0,75.0,81.0
2020-07-11,98.65,52.67,77.21,47.0,67.0,77.0,66.0,64.0,85.0,107.0,73.07692307692308,66.0
2020-07-12,103.41,55.49,68.57,42.0,65.0,77.0,67.0,57.0,87.0,105.0,78.94736842105264,75.0
2020-07-13,99.51,52.55,61.07,39.0,53.0,69.0,59.0,43.0,52.0,118.0,67.74193548387098,76.0
2020-07-14,106.69,56.73,70.04,36.0,48.0,61.0,38.0,40.0,51.0,122.0,57.14285714285715,86.0
2020-07-15,109.4,56.68,71.31,39.0,54.0,66.0,48.0,43.0,53.0,120.0,56.75675675675675,81.0
2020-07-16,115.2,57.52,74.58,39.0,57.0,67.0,58.0,44.0,54.0,119.0,62.16216216216216,87.0
2020-07-17,121.58,61.97,87.11,42.0,57.0,69.0,55.0,45.0,55.0,119.0,63.88888888888889,86.0
2020-07-18,99.68,53.71,74.68,47.0,66.0,77.0,76.0,64.0,85.0,106.0,73.07692307692308,87.0
2020-07-19,99.96,53.21,63.82,43.0,64.0,78.0,77.0,59.0,86.0,104.0,84.21052631578948,99.0
2020-07-20,100.89,52.34,62.35,37.0,50.0,66.0,63.0,42.0,55.0,118.0,77.41935483870968,85.0
2020-07-21,104.33,52.03,64.87,37.0,51.0,65.0,55.0,41.0,57.0,119.0,85.71428571428572,73.0
2020-07-22,105.99,52.08,66.06,37.0,51.0,63.0,59.0,42.0,56.0,119.0,81.08108108108108,104.0
2020-07-23,112.04,54.33,69.66,39.0,53.0,66.0,69.0,43.0,56.0,118.0,81.08108108108108,75.0
2020-07-24,119.64,56.19,84.43,39.0,54.0,67.0,63.0,45.0,58.0,118.0,83.33333333333334,78.0
2020-07-25,80.03,39.38,51.94,41.0,61.0,72.0,68.0,57.0,83.0,108.0,76.92307692307692,68.0
2020-07-26,89.09,44.75,48.41,31.0,47.0,58.0,32.0,39.0,79.0,111.0,63.15789473684211,87.0
2020-07-27,93.8,47.67,53.86,33.0,42.0,57.0,36.0,38.0,52.0,121.0,87.09677419354838,82.0
2020-07-28,103.01,51.23,63.16,34.0,47.0,63.0,49.0,39.0,55.0,121.0,77.14285714285715,75.0
2020-07-29,106.16,51.08,64.28,38.0,50.0,62.0,60.0,41.0,54.0,119.0,81.08108108108108,72.0
2020-07-30,108.88,52.51,66.17,37.0,51.0,65.0,65.0,42.0,55.0,119.0,83.78378378378379,57.0
2020-07-31,123.2,60.81,84.91,41.0,52.0,67.0,62.0,43.0,56.0,118.0,77.77777777777777,37.0
2020-08-01,96.03,50.81,69.25,46.0,59.0,72.0,81.0,56.0,84.0,106.0,76.92307692307692,71.0
2020-08-02,97.91,49.22,59.4,40.0,56.0,73.0,70.0,49.0,83.0,104.0,78.94736842105264,94.0
2020-08-03,99.39,49.93,59.83,35.0,47.0,65.0,63.0,39.0,53.0,118.0,87.09677419354838,80.0
2020-08-04,102.71,49.79,61.43,34.0,48.0,64.0,57.0,40.0,55.0,119.0,82.85714285714286,76.0
2020-08-05,102.87,48.87,60.77,36.0,47.0,62.0,58.0,40.0,54.0,120.0,81.08108108108108,76.0
2020-08-06,103.76,47.05,55.81,34.0,49.0,67.0,69.0,41.0,55.0,119.0,81.08108108108108,72.0
2020-08-07,109.77,50.14,72.8,35.0,44.0,61.0,40.0,39.0,56.0,122.0,83.33333333333334,71.0
2020-08-08,84.86,40.39,55.22,39.0,57.0,74.0,60.0,49.0,83.0,109.0,73.07692307692308,68.0
2020-08-09,88.06,42.95,48.26,32.0,48.0,66.0,37.0,39.0,80.0,109.0,73.6842105263158,89.0
2020-08-10,96.76,47.57,55.84,33.0,44.0,63.0,48.0,37.0,53.0,120.0,77.41935483870968,75.0
2020-08-11,101.32,48.56,59.76,34.0,49.0,66.0,54.0,39.0,57.0,119.0,80.0,109.0
2020-08-12,104.85,50.43,63.48,36.0,48.0,65.0,56.0,40.0,55.0,119.0,78.37837837837839,84.0
2020-08-13,109.55,51.3,65.1,37.0,52.0,70.0,75.0,42.0,55.0,118.0,81.08108108108108,93.0
2020-08-14,121.02,56.22,83.78,38.0,50.0,67.0,53.0,42.0,57.0,119.0,80.55555555555556,79.0
2020-08-15,96.22,47.78,68.46,45.0,59.0,80.0,76.0,57.0,82.0,106.0,80.76923076923077,89.0
2020-08-16,96.74,48.44,58.83,39.0,57.0,75.0,71.0,51.0,83.0,104.0,78.94736842105264,84.0
2020-08-17,98.9,50.12,59.51,35.0,47.0,65.0,61.0,40.0,54.0,118.0,83.87096774193549,122.0
2020-08-18,102.94,49.52,61.44,35.0,47.0,65.0,57.0,40.0,56.0,118.0,77.14285714285715,64.0
2020-08-19,104.4,49.73,61.77,34.0,47.0,64.0,56.0,40.0,55.0,119.0,81.08108108108108,63.0
2020-08-20,112.57,53.1,66.16,36.0,50.0,67.0,65.0,41.0,57.0,118.0,78.37837837837839,34.0
2020-08-21,123.4,58.57,82.35,39.0,52.0,68.0,60.0,43.0,59.0,117.0,83.33333333333334,76.0
2020-08-22,98.08,47.4,64.62,43.0,59.0,74.0,69.0,55.0,86.0,106.0,73.07692307692308,79.0
2020-08-23,96.86,49.38,56.37,40.0,57.0,73.0,65.0,48.0,83.0,104.0,68.42105263157895,81.0
2020-08-24,100.13,49.03,58.47,37.0,47.0,63.0,63.0,40.0,56.0,117.0,83.87096774193549,89.0
2020-08-25,104.64,52.85,63.21,36.0,50.0,64.0,56.0,40.0,58.0,118.0,82.85714285714286,87.0
2020-08-26,112.17,54.5,65.67,39.0,49.0,62.0,61.0,42.0,56.0,118.0,81.08108108108108,89.0
2020-08-27,113.42,54.3,68.55,39.0,51.0,64.0,74.0,44.0,59.0,117.0,89.1891891891892,98.0
2020-08-28,126.7,61.73,88.87,40.0,55.0,68.0,65.0,45.0,60.0,116.0,83.33333333333334,72.0
2020-08-29,108.54,52.8,76.84,47.0,61.0,75.0,82.0,62.0,85.0,104.0,80.76923076923077,75.0
2020-08-30,99.57,50.73,60.15,43.0,57.0,72.0,75.0,57.0,83.0,101.0,100.0,101.0
2020-08-31,101.69,51.4,60.2,35.0,47.0,62.0,59.0,41.0,56.0,117.0,80.64516129032258,78.0
2020-09-01,105.51,53.36,64.82,35.0,49.0,64.0,58.0,41.0,58.0,117.0,82.85714285714286,62.0
2020-09-02,112.91,57.34,67.26,38.0,49.0,64.0,61.0,42.0,58.0,117.0,78.37837837837839,103.0
2020-09-03,114.78,53.95,65.91,40.0,53.0,65.0,75.0,47.0,59.0,116.0,86.48648648648648,96.0
2020-09-04,127.74,60.05,89.14,40.0,51.0,64.0,46.0,46.0,60.0,118.0,88.88888888888889,80.0
2020-09-05,93.87,46.27,64.84,45.0,62.0,77.0,86.0,63.0,85.0,104.0,84.61538461538461,67.0
2020-09-06,98.25,50.47,60.19,40.0,58.0,74.0,72.0,54.0,85.0,101.0,78.94736842105264,106.0
2020-09-07,104.45,53.05,62.52,37.0,47.0,62.0,65.0,44.0,57.0,116.0,83.87096774193549,73.0
2020-09-08,103.23,50.77,56.35,37.0,50.0,63.0,59.0,45.0,58.0,116.0,82.85714285714286,79.0
2020-09-09,105.76,53.54,63.99,37.0,45.0,57.0,37.0,43.0,57.0,119.0,83.78378378378379,89.0
2020-09-10,114.39,55.91,70.03,38.0,53.0,65.0,68.0,47.0,61.0,116.0,78.37837837837839,65.0
2020-09-11,129.39,63.95,91.6,42.0,57.0,70.0,64.0,49.0,63.0,115.0,80.55555555555556,90.0
2020-09-12,102.87,51.57,73.27,44.0,66.0,75.0,87.0,64.0,90.0,103.0,80.76923076923077,87.0
2020-09-13,100.34,51.36,60.76,40.0,61.0,74.0,72.0,56.0,88.0,103.0,73.6842105263158,112.0
