date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze
2019-12-30,,,,,,,,,,,96.66666666666667,
2019-12-31,,,,,,,,,,,54.545454545454554,
2020-01-01,,,,,,,,,,,17.14285714285714,
2020-01-02,,,,,,,,,,,59.45945945945946,
2020-01-03,,,,,,,,,,,64.86486486486487,
2020-01-04,,,,,,,,,,,60.869565217391305,
2020-01-05,,,,,,,,,,,52.63157894736842,
2020-01-06,,,,,,,,,,,96.66666666666667,
2020-01-07,,,,,,,,,,,87.87878787878788,
2020-01-08,,,,,,,,,,,82.85714285714286,
2020-01-09,,,,,,,,,,,83.78378378378379,
2020-01-10,,,,,,,,,,,83.78378378378379,
2020-01-11,,,,,,,,,,,86.95652173913044,
2020-01-12,,,,,,,,,,,78.94736842105264,
2020-01-13,100.0,100.0,100.0,,,,,,,,100.0,
2020-01-14,101.51,92.66,96.09,,,,,,,,103.03030303030303,
2020-01-15,104.51,95.29,105.77,,,,,,,,94.28571428571429,
2020-01-16,108.78,96.42,101.73,,,,,,,,94.5945945945946,
2020-01-17,122.44,107.5,117.09,,,,,,,,97.2972972972973,
2020-01-18,99.7,101.22,115.37,,,,,,,,95.65217391304348,
2020-01-19,93.56,93.41,110.42,,,,,,,,57.894736842105274,
2020-01-20,97.6,87.91,88.56,,,,,,,,56.66666666666667,
2020-01-21,99.99,94.76,91.09,,,,,,,,93.93939393939394,
2020-01-22,101.69,98.07,98.48,,,,,,,,88.57142857142858,
2020-01-23,106.78,101.52,105.69,,,,,,,,86.48648648648648,
2020-01-24,121.91,114.06,131.74,,,,,,,,89.1891891891892,
2020-01-25,112.91,105.16,122.53,,,,,,,,82.60869565217392,
2020-01-26,89.93,85.92,98.1,,,,,,,,84.21052631578948,
2020-01-27,94.43,91.57,91.96,,,,,,,,90.0,
2020-01-28,97.47,91.79,93.49,,,,,,,,84.84848484848484,
2020-01-29,99.39,93.18,95.82,,,,,,,,88.57142857142858,
2020-01-30,103.34,98.02,100.4,,,,,,,,86.48648648648648,
2020-01-31,119.15,110.46,126.24,,,,,,,,83.78378378378379,
2020-02-01,116.34,109.24,136.71,,,,,,,,73.91304347826087,
2020-02-02,85.28,83.39,89.21,,,,,,,,68.42105263157895,
2020-02-03,95.86,91.31,97.54,,,,,,,,93.33333333333334,
2020-02-04,98.35,92.84,98.84,,,,,,,,84.84848484848484,
2020-02-05,99.11,93.88,98.97,,,,,,,,80.0,
2020-02-06,104.82,97.57,100.91,,,,,,,,100.0,
2020-02-07,117.89,111.75,122.43,,,,,,,,91.8918918918919,
2020-02-08,119.65,117.34,143.47,,,,,,,,78.2608695652174,
2020-02-09,93.07,89.88,102.55,,,,,,,,63.15789473684211,
2020-02-10,99.16,91.7,89.63,,,,,,,,120.0,
2020-02-11,102.68,95.7,98.37,,,,,,,,100.0,
2020-02-12,104.14,97.68,103.49,,,,,,,,77.14285714285715,
2020-02-13,111.82,103.34,106.9,,,,,,,,97.2972972972973,
2020-02-14,136.44,118.61,141.51,,,,,,,,100.0,
2020-02-15,121.06,113.45,144.7,,102.0,95.0,100.0,99.0,100.0,100.0,69.56521739130434,
2020-02-16,98.96,95.82,124.04,,106.0,98.0,104.0,101.0,98.0,100.0,63.15789473684211,
2020-02-17,103.57,100.99,115.57,,95.0,88.0,113.0,75.0,49.0,110.0,46.666666666666664,
2020-02-18,103.61,99.87,106.31,,100.0,98.0,105.0,95.0,94.0,102.0,72.72727272727273,
2020-02-19,107.16,102.57,112.61,,102.0,99.0,115.0,99.0,96.0,101.0,77.14285714285715,
2020-02-20,108.96,104.23,111.55,,103.0,99.0,106.0,99.0,95.0,101.0,72.97297297297297,
2020-02-21,124.45,115.72,132.75,,98.0,95.0,93.0,96.0,95.0,102.0,75.67567567567568,
2020-02-22,124.87,117.34,153.65,,106.0,104.0,125.0,105.0,107.0,99.0,78.2608695652174,
2020-02-23,97.11,87.97,108.09,,100.0,102.0,118.0,101.0,102.0,99.0,84.21052631578948,
2020-02-24,99.75,91.49,98.45,,101.0,101.0,117.0,101.0,104.0,100.0,100.0,
2020-02-25,103.04,92.14,94.25,,97.0,97.0,103.0,99.0,103.0,101.0,106.06060606060606,
2020-02-26,105.31,94.63,101.43,,99.0,100.0,104.0,99.0,103.0,100.0,94.28571428571429,
2020-02-27,108.88,97.48,102.48,,101.0,102.0,106.0,100.0,103.0,100.0,91.8918918918919,
2020-02-28,127.84,114.48,130.16,,100.0,101.0,94.0,100.0,103.0,100.0,89.1891891891892,
2020-02-29,126.33,115.21,138.83,,101.0,102.0,98.0,99.0,106.0,100.0,82.60869565217392,
2020-03-01,96.78,87.01,103.41,,97.0,102.0,93.0,97.0,101.0,100.0,78.94736842105264,104.0
2020-03-02,102.58,92.87,102.8,100.0,103.0,106.0,117.0,97.0,104.0,100.0,100.0,104.0
2020-03-03,105.46,93.89,99.36,102.0,100.0,106.0,105.0,99.0,103.0,100.0,109.0909090909091,99.0
2020-03-04,107.92,98.65,110.29,104.0,103.0,109.0,113.0,97.0,102.0,100.0,91.42857142857143,104.0
2020-03-05,112.64,100.54,114.95,102.0,102.0,110.0,114.0,98.0,102.0,100.0,91.8918918918919,104.0
2020-03-06,126.8,108.43,121.34,103.0,92.0,97.0,82.0,96.0,99.0,103.0,108.1081081081081,101.0
2020-03-07,125.82,114.48,147.96,103.0,101.0,109.0,108.0,98.0,107.0,100.0,82.60869565217392,101.0
2020-03-08,96.7,86.13,110.32,101.0,95.0,103.0,111.0,96.0,100.0,100.0,68.42105263157895,100.0
2020-03-09,104.61,92.2,114.55,97.0,100.0,106.0,134.0,93.0,97.0,102.0,96.66666666666667,96.0
2020-03-10,101.42,85.1,102.1,90.0,94.0,107.0,112.0,89.0,93.0,104.0,81.81818181818181,95.0
2020-03-11,100.27,81.65,97.08,85.0,90.0,107.0,109.0,85.0,88.0,105.0,74.28571428571429,98.0
2020-03-12,93.95,69.1,83.02,70.0,81.0,120.0,96.0,80.0,82.0,108.0,70.27027027027027,95.0
2020-03-13,100.36,66.28,86.93,54.0,70.0,112.0,82.0,70.0,74.0,110.0,64.86486486486487,89.0
2020-03-14,88.65,58.17,80.86,47.0,63.0,107.0,86.0,65.0,91.0,105.0,39.13043478260869,76.0
2020-03-15,64.46,40.65,53.22,36.0,54.0,98.0,72.0,58.0,83.0,107.0,21.05263157894737,70.0
2020-03-16,67.81,36.57,45.04,30.0,52.0,96.0,60.0,52.0,52.0,118.0,43.333333333333336,77.0
2020-03-17,60.47,30.15,38.52,20.0,39.0,91.0,60.0,45.0,45.0,121.0,36.36363636363637,69.0
2020-03-18,59.38,27.35,38.01,17.0,35.0,85.0,62.0,41.0,42.0,122.0,25.714285714285708,65.0
2020-03-19,54.24,25.2,33.0,13.0,30.0,75.0,49.0,37.0,38.0,125.0,24.324324324324323,57.0
2020-03-20,59.45,24.13,38.56,12.0,29.0,79.0,51.0,36.0,37.0,126.0,21.621621621621628,51.0
2020-03-21,49.13,18.74,32.23,10.0,24.0,77.0,49.0,33.0,59.0,115.0,13.043478260869563,42.00000000000001
2020-03-22,34.34,14.97,22.22,8.0,19.0,62.0,34.0,27.0,52.0,116.0,5.263157894736835,34.0
2020-03-23,36.26,15.46,18.98,8.0,17.0,43.0,21.0,23.0,25.0,132.0,20.0,36.0
2020-03-24,42.53,16.52,27.06,8.0,21.0,61.0,44.0,27.0,26.0,129.0,12.121212121212125,36.0
2020-03-25,39.39,15.32,21.93,7.000000000000001,18.0,52.0,30.0,25.0,25.0,131.0,14.285714285714292,35.0
2020-03-26,43.45,16.05,27.1,8.0,19.0,58.0,44.0,25.0,25.0,131.0,10.810810810810807,35.0
2020-03-27,48.15,17.14,30.7,7.000000000000001,19.0,55.0,41.0,25.0,26.0,132.0,13.513513513513516,35.0
2020-03-28,37.18,13.4,20.61,6.0,14.0,50.0,23.0,23.0,44.0,120.0,13.043478260869563,27.0
2020-03-29,30.64,12.84,18.23,5.0,14.0,49.0,21.0,22.0,43.0,119.0,5.263157894736835,24.0
2020-03-30,39.39,15.43,23.46,8.0,18.0,50.0,32.0,23.0,23.0,131.0,10.0,32.0
2020-03-31,39.59,14.55,22.96,7.000000000000001,17.0,51.0,33.0,22.0,22.0,132.0,12.121212121212125,33.0
2020-04-01,41.2,14.39,25.07,7.000000000000001,18.0,54.0,38.0,22.0,23.0,131.0,8.57142857142857,34.0
2020-04-02,41.01,13.84,24.07,6.0,16.0,53.0,33.0,21.0,22.0,133.0,10.810810810810807,33.0
2020-04-03,43.97,13.76,23.7,6.0,15.0,50.0,21.0,21.0,22.0,134.0,13.513513513513516,32.0
2020-04-04,41.34,12.71,26.26,6.0,15.0,57.0,38.0,23.0,43.0,119.0,8.695652173913032,27.0
2020-04-05,34.1,12.03,21.96,5.0,15.0,53.0,33.0,22.0,44.0,118.0,0.0,25.0
2020-04-06,42.46,14.26,27.33,7.000000000000001,17.0,52.0,39.0,21.0,23.0,131.0,10.0,32.0
2020-04-07,42.49,13.54,26.41,6.0,15.0,53.0,40.0,20.0,22.0,132.0,9.09090909090908,33.0
2020-04-08,41.44,13.32,24.83,6.0,13.0,51.0,35.0,19.0,21.0,132.0,8.57142857142857,33.0
2020-04-09,40.03,12.73,21.52,5.0,13.0,49.0,28.0,19.0,20.0,134.0,8.108108108108084,30.0
2020-04-10,45.9,13.37,24.01,5.0,12.0,50.0,23.0,19.0,21.0,135.0,5.405405405405389,30.0
2020-04-11,44.55,12.52,26.8,5.0,14.0,58.0,39.0,22.0,45.0,119.0,8.695652173913032,28.0
2020-04-12,31.33,11.25,20.49,5.0,12.0,49.0,38.0,22.0,44.0,118.0,0.0,25.0
2020-04-13,36.46,12.75,19.22,6.0,11.0,37.0,22.0,17.0,21.0,134.0,10.0,30.0
2020-04-14,45.9,14.13,26.62,6.0,15.0,55.0,40.0,21.0,23.0,131.0,12.121212121212125,35.0
2020-04-15,46.55,13.42,25.84,6.0,15.0,53.0,36.0,20.0,23.0,132.0,11.42857142857143,35.0
2020-04-16,47.23,13.34,25.0,6.0,14.0,54.0,33.0,20.0,23.0,132.0,10.810810810810807,34.0
2020-04-17,51.86,13.46,27.12,5.0,13.0,52.0,27.0,20.0,24.0,133.0,13.513513513513516,36.0
2020-04-18,45.56,12.1,23.84,4.0,12.0,54.0,26.0,21.0,46.0,120.0,8.695652173913032,30.0
2020-04-19,42.87,12.61,27.06,5.0,14.0,56.0,47.0,24.0,49.0,117.0,5.263157894736835,31.0
2020-04-20,47.49,14.58,26.88,6.0,15.0,51.0,35.0,21.0,24.0,131.0,13.333333333333329,39.0
2020-04-21,44.69,13.49,23.22,6.0,13.0,47.0,31.0,19.0,23.0,132.0,12.121212121212125,37.0
2020-04-22,50.27,14.06,26.76,6.0,15.0,54.0,37.0,20.0,24.0,131.0,14.285714285714292,41.0
2020-04-23,49.36,14.03,25.58,5.0,14.0,53.0,32.0,20.0,23.0,132.0,13.513513513513516,39.0
2020-04-24,52.27,13.83,25.79,5.0,13.0,48.0,22.0,19.0,24.0,134.0,16.21621621621621,37.0
2020-04-25,57.52,14.08,34.81,6.0,16.0,64.0,58.0,25.0,51.0,117.0,13.043478260869563,36.0
2020-04-26,38.51,12.19,19.37,4.0,11.0,46.0,20.0,21.0,45.0,119.0,5.263157894736835,32.0
2020-04-27,48.12,14.98,25.33,6.0,16.0,51.0,31.0,21.0,25.0,131.0,16.666666666666657,39.0
2020-04-28,56.29,16.01,33.1,7.000000000000001,17.0,59.0,58.0,22.0,25.0,123.0,21.212121212121218,43.00000000000001
2020-04-29,51.8,15.39,27.39,6.0,15.0,53.0,35.0,21.0,24.0,131.0,17.14285714285714,44.99999999999999
2020-04-30,51.3,14.9,25.92,5.0,15.0,51.0,29.0,20.0,23.0,132.0,18.91891891891892,42.00000000000001
2020-05-01,61.39,16.51,32.66,6.0,16.0,57.0,34.0,22.0,26.0,131.0,18.91891891891892,42.00000000000001
2020-05-02,66.58,16.37,42.71,6.0,19.0,69.0,72.0,27.0,55.0,115.0,21.739130434782595,42.00000000000001
2020-05-03,55.59,15.64,36.23,6.0,18.0,62.0,64.0,26.0,53.0,114.0,10.526315789473685,39.0
2020-05-04,58.29,18.02,33.19,7.000000000000001,19.0,57.0,43.0,23.0,26.0,129.0,23.33333333333333,49.0
2020-05-05,62.13,17.96,35.24,7.000000000000001,19.0,61.0,49.0,23.0,26.0,129.0,21.212121212121218,47.0
2020-05-06,57.36,17.03,29.16,6.0,16.0,53.0,32.0,22.0,25.0,131.0,20.0,47.0
2020-05-07,63.77,17.64,36.79,6.0,19.0,64.0,55.0,24.0,26.0,129.0,21.621621621621628,46.0
2020-05-08,64.28,16.14,31.43,6.0,16.0,55.0,26.0,22.0,27.0,132.0,24.324324324324323,46.0
2020-05-09,65.61,15.41,33.37,5.0,17.0,67.0,37.0,25.0,52.0,117.0,17.391304347826093,42.00000000000001
2020-05-10,57.22,14.63,32.85,6.0,19.0,64.0,55.0,27.0,54.0,114.0,21.05263157894737,43.99999999999999
2020-05-11,,,,7.000000000000001,18.0,51.0,35.0,23.0,27.0,129.0,26.66666666666667,50.0
2020-05-12,,,,7.000000000000001,19.0,62.0,51.0,24.0,27.0,128.0,27.272727272727266,49.0
2020-05-13,68.48,18.45,38.51,7.000000000000001,19.0,61.0,54.0,25.0,27.0,128.0,25.714285714285708,52.0
2020-05-14,71.1,18.54,39.57,7.000000000000001,20.0,61.0,55.0,24.0,27.0,129.0,27.02702702702703,51.0
2020-05-15,84.12,20.14,48.47,7.000000000000001,20.0,61.0,54.0,26.0,29.0,128.0,29.729729729729726,52.0
2020-05-16,82.52,19.17,50.41,7.000000000000001,21.0,68.0,74.0,29.0,57.0,113.0,26.08695652173914,49.0
2020-05-17,65.55,17.42,39.91,7.000000000000001,20.0,63.0,63.0,28.0,56.0,113.0,15.789473684210535,50.0
2020-05-18,70.3,20.05,39.45,8.0,21.0,58.0,48.0,25.0,29.0,128.0,26.66666666666667,55.0
2020-05-19,74.14,20.02,41.29,8.0,21.0,62.0,54.0,26.0,28.0,128.0,24.24242424242425,53.0
2020-05-20,77.27,20.18,42.99,8.0,21.0,62.0,57.0,26.0,29.0,127.0,22.857142857142847,56.0
2020-05-21,81.65,20.81,45.87,8.0,22.0,65.0,60.0,26.0,29.0,127.0,21.621621621621628,55.0
2020-05-22,89.53,21.19,49.22,8.0,21.0,62.0,49.0,27.0,31.0,127.0,24.324324324324323,56.0
2020-05-23,72.63,18.05,37.71,5.0,17.0,57.0,33.0,25.0,56.0,117.0,17.391304347826093,46.0
2020-05-24,74.79,19.4,45.57,8.0,22.0,66.0,71.0,30.0,59.0,111.0,10.526315789473685,47.0
2020-05-25,69.55,20.75,43.0,9.0,19.0,52.0,70.0,20.0,20.0,126.0,6.666666666666671,58.0
2020-05-26,82.71,23.33,48.13,9.0,23.0,63.0,68.0,28.0,31.0,125.0,27.272727272727266,67.0
2020-05-27,85.27,23.22,48.88,9.0,23.0,64.0,68.0,28.0,31.0,126.0,25.714285714285708,64.0
2020-05-28,81.9,22.2,44.69,8.0,22.0,64.0,55.0,27.0,30.0,127.0,24.324324324324323,60.0
2020-05-29,91.98,23.33,50.81,8.0,21.0,62.0,51.0,28.0,32.0,127.0,24.324324324324323,54.0
2020-05-30,96.18,24.22,59.86,9.0,24.0,73.0,85.0,34.0,70.0,111.0,30.434782608695656,54.0
2020-05-31,78.61,21.25,48.6,9.0,23.0,67.0,74.0,33.0,68.0,111.0,21.05263157894737,59.0
2020-06-01,82.96,24.33,50.4,10.0,24.0,62.0,58.0,29.0,32.0,125.0,33.33333333333334,67.0
2020-06-02,80.97,24.42,48.68,11.0,22.0,62.0,62.0,28.0,31.0,127.0,27.272727272727266,60.0
2020-06-03,79.87,22.37,43.22,9.0,21.0,60.0,53.0,27.0,31.0,127.0,28.57142857142857,57.0
2020-06-04,91.0,24.83,51.73,10.0,22.0,65.0,64.0,28.0,32.0,126.0,29.729729729729726,57.0
2020-06-05,93.55,24.1,48.82,9.0,20.0,59.0,40.0,27.0,33.0,128.0,35.13513513513513,56.0
2020-06-06,100.86,26.42,58.64,10.0,22.0,68.0,72.0,34.0,69.0,112.0,34.78260869565217,52.0
2020-06-07,86.66,25.28,51.87,11.0,24.0,68.0,80.0,35.0,69.0,109.0,31.578947368421055,58.0
2020-06-08,92.18,29.69,53.58,12.0,26.0,65.0,68.0,32.0,35.0,123.0,40.0,71.0
2020-06-09,100.69,30.39,57.44,12.0,26.0,67.0,74.0,31.0,34.0,123.0,39.39393939393939,66.0
2020-06-10,98.67,29.56,55.13,12.0,25.0,67.0,70.0,31.0,34.0,123.0,34.28571428571429,70.0
2020-06-11,91.57,27.4,47.9,10.0,23.0,64.0,53.0,29.0,33.0,126.0,,64.0
2020-06-12,118.14,32.8,67.72,12.0,26.0,69.0,65.0,33.0,37.0,123.0,45.945945945945944,64.0
2020-06-13,111.98,30.61,68.19,13.0,26.0,74.0,87.0,38.0,75.0,109.0,43.47826086956522,63.0
2020-06-14,90.69,27.9,54.09,12.0,26.0,69.0,80.0,37.0,73.0,109.0,31.578947368421055,69.0
2020-06-15,98.02,31.34,55.74,13.0,27.0,66.0,64.0,33.0,35.0,123.0,43.333333333333336,76.0
2020-06-16,103.47,32.34,59.99,13.0,27.0,70.0,75.0,33.0,35.0,123.0,42.42424242424242,68.0
2020-06-17,104.3,32.05,59.28,13.0,27.0,68.0,72.0,33.0,35.0,123.0,40.0,72.0
2020-06-18,106.3,32.31,59.45,12.0,27.0,70.0,69.0,33.0,35.0,123.0,40.54054054054054,69.0
2020-06-19,126.65,37.48,76.36,15.0,27.0,69.0,71.0,35.0,37.0,121.0,51.35135135135135,69.0
2020-06-20,116.95,32.9,68.66,13.0,26.0,73.0,82.0,39.0,76.0,108.0,43.47826086956522,66.0
2020-06-21,89.91,28.85,50.68,13.0,26.0,68.0,77.0,38.0,75.0,107.0,36.8421052631579,70.0
2020-06-22,109.55,37.0,62.04,16.0,31.0,65.0,67.0,35.0,34.0,121.0,50.0,83.0
2020-06-23,113.58,37.82,66.96,16.0,32.0,72.0,77.0,36.0,35.0,121.0,48.484848484848484,75.0
2020-06-24,114.63,37.75,66.04,16.0,31.0,71.0,75.0,37.0,36.0,121.0,45.714285714285715,77.0
2020-06-25,118.19,38.22,68.27,15.0,32.0,73.0,76.0,37.0,36.0,121.0,45.945945945945944,76.0
2020-06-26,135.63,41.52,79.4,16.0,31.0,70.0,69.0,38.0,38.0,120.0,51.35135135135135,74.0
2020-06-27,116.3,35.44,67.25,14.000000000000002,28.0,71.0,63.0,40.0,73.0,109.0,43.47826086956522,68.0
2020-06-28,100.91,34.24,59.3,16.0,31.0,70.0,75.0,42.0,76.0,108.0,36.8421052631579,71.0
2020-06-29,115.7,40.51,66.7,18.0,35.0,68.0,69.0,38.0,37.0,120.0,56.66666666666667,85.0
2020-06-30,114.29,38.73,65.33,17.0,35.0,70.0,74.0,37.0,36.0,121.0,51.51515151515151,79.0
2020-07-01,116.68,38.98,64.71,16.0,34.0,71.0,67.0,37.0,36.0,120.0,51.42857142857143,80.0
2020-07-02,134.71,43.94,75.84,18.0,37.0,77.0,80.0,39.0,37.0,118.0,56.75675675675675,80.0
2020-07-03,122.37,38.13,68.42,16.0,29.0,66.0,51.0,32.0,30.0,121.0,35.13513513513513,70.0
2020-07-04,104.35,38.15,70.16,14.000000000000002,27.0,62.0,87.0,38.0,68.0,106.0,21.739130434782595,58.0
2020-07-05,100.21,34.58,57.4,16.0,30.0,65.0,68.0,41.0,71.0,105.0,31.578947368421055,82.0
2020-07-06,111.22,39.14,60.83,18.0,32.0,63.0,55.0,36.0,34.0,121.0,56.66666666666667,97.0
2020-07-07,115.68,41.36,69.0,17.0,35.0,75.0,73.0,38.0,35.0,120.0,45.45454545454546,80.0
2020-07-08,116.19,41.48,66.59,18.0,34.0,72.0,67.0,37.0,36.0,121.0,48.57142857142858,79.0
2020-07-09,126.98,45.38,76.13,19.0,36.0,76.0,78.0,40.0,36.0,120.0,48.64864864864865,77.0
2020-07-10,114.03,35.25,57.93,15.0,24.0,54.0,34.0,34.0,34.0,125.0,51.35135135135135,69.0
2020-07-11,121.99,39.64,72.49,15.0,33.0,77.0,63.0,41.0,76.0,109.0,43.47826086956522,63.0
2020-07-12,118.33,41.64,71.61,19.0,36.0,75.0,84.0,45.0,74.0,105.0,47.36842105263158,75.0
2020-07-13,117.54,43.21,69.22,20.0,37.0,71.0,72.0,38.0,36.0,120.0,53.333333333333336,94.0
2020-07-14,123.96,45.44,74.52,20.0,38.0,75.0,82.0,39.0,36.0,119.0,51.51515151515151,79.0
2020-07-15,124.75,44.93,74.92,20.0,38.0,73.0,82.0,39.0,37.0,119.0,48.57142857142858,83.0
2020-07-16,127.08,44.67,76.08,19.0,38.0,75.0,80.0,39.0,37.0,120.0,48.64864864864865,81.0
2020-07-17,135.13,45.44,79.74,18.0,35.0,69.0,61.0,39.0,38.0,120.0,51.35135135135135,76.0
2020-07-18,137.93,48.72,86.28,20.0,36.0,73.0,84.0,45.0,76.0,106.0,52.17391304347826,74.0
2020-07-19,113.92,41.67,65.19,20.0,33.0,67.0,70.0,42.0,71.0,106.0,31.578947368421055,83.0
2020-07-20,118.19,44.56,67.03,20.0,36.0,66.0,65.0,38.0,35.0,120.0,46.666666666666664,97.0
2020-07-21,123.11,46.42,72.32,20.0,37.0,71.0,76.0,39.0,36.0,120.0,48.484848484848484,83.0
2020-07-22,119.4,42.97,66.1,19.0,34.0,66.0,62.0,38.0,36.0,121.0,48.57142857142858,83.0
2020-07-23,123.38,43.37,70.44,18.0,36.0,74.0,67.0,39.0,37.0,120.0,45.945945945945944,79.0
2020-07-24,135.89,46.23,78.79,19.0,35.0,69.0,60.0,39.0,38.0,120.0,51.35135135135135,76.0
2020-07-25,141.19,51.61,90.53,23.0,38.0,76.0,94.0,47.0,76.0,105.0,56.52173913043479,76.0
2020-07-26,115.37,43.28,67.45,20.0,36.0,69.0,78.0,44.0,73.0,106.0,42.10526315789473,81.0
2020-07-27,122.71,47.13,70.48,21.0,37.0,67.0,67.0,39.0,36.0,119.0,50.0,95.0
