date,congestion,diffRatio
2020-08-14,36,-0.0526315789473684
2020-08-15,22,-0.2142857142857142
2020-08-16,14,-0.391304347826087
2020-08-17,27,-0.1818181818181818
2020-08-18,29,-0.2162162162162162
2020-08-19,32,-0.1578947368421052
2020-08-20,30,-0.2307692307692308
2020-08-21,31,-0.1842105263157894
2020-08-22,24,-0.1428571428571428
2020-08-23,16,-0.3043478260869565
2020-08-24,27,-0.1818181818181818
2020-08-25,29,-0.2162162162162162
2020-08-26,31,-0.1842105263157894
2020-08-27,35,-0.1025641025641025
2020-08-28,38,0.0
2020-08-29,25,-0.1071428571428571
2020-08-30,17,-0.2608695652173913
2020-08-31,17,-0.4848484848484849
2020-09-01,33,-0.1081081081081081
2020-09-02,34,-0.1052631578947368
2020-09-03,34,-0.1282051282051282
2020-09-04,39,0.0263157894736842
2020-09-05,26,-0.0714285714285714
2020-09-06,18,-0.217391304347826
2020-09-07,33,0.0
2020-09-08,36,-0.027027027027027
2020-09-09,39,0.0263157894736842
2020-09-10,41,0.0512820512820512
2020-09-11,40,0.0526315789473684
2020-09-12,26,-0.0714285714285714
2020-09-13,20,-0.1304347826086956
2020-09-14,35,0.0606060606060606
2020-09-15,38,0.027027027027027
2020-09-16,37,-0.0263157894736842
2020-09-17,40,0.0256410256410256
2020-09-18,41,0.0789473684210526
2020-09-19,27,-0.0357142857142857
2020-09-20,18,-0.217391304347826
2020-09-21,34,0.0303030303030303
2020-09-22,38,0.027027027027027
2020-09-23,39,0.0263157894736842
2020-09-24,39,0.0
2020-09-25,46,0.2105263157894736
2020-09-26,28,0.0
2020-09-27,16,-0.3043478260869565
2020-09-28,31,-0.0606060606060606
2020-09-29,38,0.027027027027027
2020-09-30,39,0.0263157894736842
2020-10-01,37,-0.0512820512820512
2020-10-02,47,0.2368421052631579
2020-10-03,27,-0.0357142857142857
2020-10-04,16,-0.3043478260869565
2020-10-05,35,0.0606060606060606
2020-10-06,37,0.0
2020-10-07,36,-0.0526315789473684
2020-10-08,37,-0.0512820512820512
2020-10-09,42,0.1052631578947368
2020-10-10,27,-0.0357142857142857
2020-10-11,18,-0.217391304347826
2020-10-12,35,0.0606060606060606
2020-10-13,40,0.081081081081081
2020-10-14,39,0.0263157894736842
2020-10-15,42,0.0769230769230769
2020-10-16,41,0.0789473684210526
2020-10-17,22,-0.2142857142857142
2020-10-18,15,-0.3478260869565217
2020-10-19,28,-0.1515151515151515
2020-10-20,34,-0.081081081081081
2020-10-21,36,-0.0526315789473684
2020-10-22,33,-0.1538461538461538
2020-10-23,36,-0.0526315789473684
2020-10-24,25,-0.1071428571428571
2020-10-25,18,-0.217391304347826
2020-10-26,30,-0.0909090909090909
2020-10-27,32,-0.1351351351351351
